Geography,Cases
"Lea County, New Mexico",59
"Lincoln County, New Mexico",34
"Los Alamos County, New Mexico",Data suppressed
"Luna County, New Mexico",32
"Mckinley County, New Mexico",132
"Mora County, New Mexico",5
"Otero County, New Mexico",72
"Quay County, New Mexico",7
"Rio Arriba County, New Mexico",52
"Roosevelt County, New Mexico",16
"Sandoval County, New Mexico",214
"San Juan County, New Mexico",148
"San Miguel County, New Mexico",36
"Santa Fe County, New Mexico",456
"Sierra County, New Mexico",13
"Socorro County, New Mexico",23
"Taos County, New Mexico",51
"Torrance County, New Mexico",47
"Union County, New Mexico",Data suppressed
"Valencia County, New Mexico",119
"Albany County, New York","1,140"
"Allegany County, New York",31
"Bronx County, New York","27,139"
"Broome County, New York",426
"Cattaraugus County, New York",79
"Cayuga County, New York",143
"Chautauqua County, New York",240
"Chemung County, New York",175
"Chenango County, New York",61
"Clinton County, New York",172
"Columbia County, New York",215
"Cortland County, New York",48
"Delaware County, New York",65
"Dutchess County, New York",876
"Erie County, New York","2,374"
"Essex County, New York",57
"Franklin County, New York",151
"Fulton County, New York",66
"Genesee County, New York",88
"Greene County, New York",163
"Hamilton County, New York",Data suppressed
"Herkimer County, New York",56
"Jefferson County, New York",162
"Kings County, New York","26,095"
"Lewis County, New York",14
"Livingston County, New York",110
"Madison County, New York",51
"Monroe County, New York","2,355"
"Montgomery County, New York",85
"Nassau County, New York","2,915"
"New York County, New York","25,998"
"Niagara County, New York",277
"Oneida County, New York",553
"Onondaga County, New York","1,165"
"Ontario County, New York",122
"Orange County, New York","1,019"
"Orleans County, New York",159
"Oswego County, New York",80
"Otsego County, New York",65
"Putnam County, New York",150
"Queens County, New York","16,477"
"Rensselaer County, New York",328
"Richmond County, New York","2,109"
"Rockland County, New York",671
"St. Lawrence County, New York",184
"Saratoga County, New York",252
"Schenectady County, New York",448
"Schoharie County, New York",29
"Schuyler County, New York",Data suppressed
"Seneca County, New York",75
"Steuben County, New York",85
"Suffolk County, New York","3,178"
"Sullivan County, New York",314
"Tioga County, New York",48
"Tompkins County, New York",164
"Ulster County, New York",567
"Warren County, New York",75
"Washington County, New York",115
"Wayne County, New York",105
"Westchester County, New York","3,473"
"Wyoming County, New York",95
"Yates County, New York",15
"Alamance County, North Carolina",513
"Alexander County, North Carolina",51
"Alleghany County, North Carolina",7
"Anson County, North Carolina",79
"Ashe County, North Carolina",13
"Avery County, North Carolina",26
"Beaufort County, North Carolina",120
"Bertie County, North Carolina",70
"Bladen County, North Carolina",88
"Brunswick County, North Carolina",208
"Buncombe County, North Carolina",715
"Burke County, North Carolina",107
"Cabarrus County, North Carolina",506
"Caldwell County, North Carolina",98
"Camden County, North Carolina",9
"Carteret County, North Carolina",82
"Caswell County, North Carolina",67
"Catawba County, North Carolina",290
"Chatham County, North Carolina",130
"Cherokee County, North Carolina",35
"Chowan County, North Carolina",13
"Clay County, North Carolina",14
"Cleveland County, North Carolina",232
"Columbus County, North Carolina",183
"Craven County, North Carolina",246
"Cumberland County, North Carolina","1,552"
"Currituck County, North Carolina",30
"Dare County, North Carolina",32
"Davidson County, North Carolina",350
"Davie County, North Carolina",42
"Duplin County, North Carolina",137
"Durham County, North Carolina","1,823"
"Edgecombe County, North Carolina",289
"Forsyth County, North Carolina","1,717"
"Franklin County, North Carolina",150
"Gaston County, North Carolina",793
"Gates County, North Carolina",14
"Graham County, North Carolina",Data suppressed
"Granville County, North Carolina",255
"Greene County, North Carolina",72
"Guilford County, North Carolina","2,504"
"Halifax County, North Carolina",167
"Harnett County, North Carolina",341
"Haywood County, North Carolina",83
"Henderson County, North Carolina",190
"Hertford County, North Carolina",92
"Hoke County, North Carolina",182
"Hyde County, North Carolina",11
"Iredell County, North Carolina",238
"Jackson County, North Carolina",43
"Johnston County, North Carolina",468
"Jones County, North Carolina",20
"Lee County, North Carolina",177
"Lenoir County, North Carolina",251
"Lincoln County, North Carolina",85
"Mcdowell County, North Carolina",37
"Macon County, North Carolina",60
"Madison County, North Carolina",25
"Martin County, North Carolina",66
"Mecklenburg County, North Carolina","6,664"
"Mitchell County, North Carolina",15
"Montgomery County, North Carolina",51
"Moore County, North Carolina",146
"Nash County, North Carolina",321
"New Hanover County, North Carolina",614
"Northampton County, North Carolina",52
"Onslow County, North Carolina",314
"Orange County, North Carolina",324
"Pamlico County, North Carolina",25
"Pasquotank County, North Carolina",104
"Pender County, North Carolina",102
"Perquimans County, North Carolina",20
"Person County, North Carolina",111
"Pitt County, North Carolina",678
"Polk County, North Carolina",25
"Randolph County, North Carolina",251
"Richmond County, North Carolina",159
"Robeson County, North Carolina",475
"Rockingham County, North Carolina",180
"Rowan County, North Carolina",397
"Rutherford County, North Carolina",68
"Sampson County, North Carolina",162
"Scotland County, North Carolina",142
"Stanly County, North Carolina",111
"Stokes County, North Carolina",44
"Surry County, North Carolina",99
"Swain County, North Carolina",12
"Transylvania County, North Carolina",39
"Tyrrell County, North Carolina",Data suppressed
"Union County, North Carolina",314
"Vance County, North Carolina",190
"Wake County, North Carolina","3,635"
"Warren County, North Carolina",69
"Washington County, North Carolina",42
"Watauga County, North Carolina",35
"Wayne County, North Carolina",351
"Wilkes County, North Carolina",76
"Wilson County, North Carolina",385
"Yadkin County, North Carolina",39
"Yancey County, North Carolina",10
"Adams County, North Dakota",0
"Barnes County, North Dakota",6
"Benson County, North Dakota",Data suppressed
"Billings County, North Dakota",Data suppressed
"Bottineau County, North Dakota",5
"Bowman County, North Dakota",0
"Burke County, North Dakota",Data suppressed
"Burleigh County, North Dakota",65
"Cass County, North Dakota",218
"Cavalier County, North Dakota",Data suppressed
"Dickey County, North Dakota",Data suppressed
"Divide County, North Dakota",Data suppressed
"Dunn County, North Dakota",8
"Eddy County, North Dakota",0
"Emmons County, North Dakota",0
"Foster County, North Dakota",Data suppressed
"Golden Valley County, North Dakota",0
"Grand Forks County, North Dakota",59
"Grant County, North Dakota",0
"Griggs County, North Dakota",0
"Hettinger County, North Dakota",Data suppressed
"Kidder County, North Dakota",Data suppressed
"Lamoure County, North Dakota",Data suppressed
"Logan County, North Dakota",0
"Mchenry County, North Dakota",Data suppressed
"Mcintosh County, North Dakota",0
"Mckenzie County, North Dakota",14
"Mclean County, North Dakota",Data suppressed
"Mercer County, North Dakota",Data suppressed
"Morton County, North Dakota",13
"Mountrail County, North Dakota",Data suppressed
"Nelson County, North Dakota",6
"Oliver County, North Dakota",0
"Pembina County, North Dakota",5
"Pierce County, North Dakota",Data suppressed
"Ramsey County, North Dakota",Data suppressed
"Ransom County, North Dakota",0
"Renville County, North Dakota",0
"Richland County, North Dakota",9
"Rolette County, North Dakota",Data suppressed
"Sargent County, North Dakota",Data suppressed
"Sheridan County, North Dakota",0
"Sioux County, North Dakota",Data suppressed
"Slope County, North Dakota",0
"Stark County, North Dakota",13
"Steele County, North Dakota",0
"Stutsman County, North Dakota",8
"Towner County, North Dakota",Data suppressed
"Traill County, North Dakota",Data suppressed
"Walsh County, North Dakota",9
"Ward County, North Dakota",44
"Wells County, North Dakota",Data suppressed
"Williams County, North Dakota",11
"Adams County, Ohio",20
"Allen County, Ohio",167
"Ashland County, Ohio",26
"Ashtabula County, Ohio",121
"Athens County, Ohio",52
"Auglaize County, Ohio",17
"Belmont County, Ohio",75
"Brown County, Ohio",31
"Butler County, Ohio",513
"Carroll County, Ohio",13
"Champaign County, Ohio",35
"Clark County, Ohio",169
"Clermont County, Ohio",185
"Clinton County, Ohio",42
"Columbiana County, Ohio",79
"Coshocton County, Ohio",19
"Crawford County, Ohio",27
"Cuyahoga County, Ohio","4,985"
"Darke County, Ohio",29
"Defiance County, Ohio",27
"Delaware County, Ohio",148
"Erie County, Ohio",91
"Fairfield County, Ohio",211
"Fayette County, Ohio",24
"Franklin County, Ohio","5,351"
"Fulton County, Ohio",15
"Gallia County, Ohio",21
"Geauga County, Ohio",40
"Greene County, Ohio",215
"Guernsey County, Ohio",30
"Hamilton County, Ohio","3,174"
"Hancock County, Ohio",65
"Hardin County, Ohio",24
"Harrison County, Ohio",10
"Henry County, Ohio",10
"Highland County, Ohio",26
"Hocking County, Ohio",27
"Holmes County, Ohio",6
"Huron County, Ohio",39
"Jackson County, Ohio",29
"Jefferson County, Ohio",68
"Knox County, Ohio",33
"Lake County, Ohio",219
"Lawrence County, Ohio",80
"Licking County, Ohio",191
"Logan County, Ohio",29
"Lorain County, Ohio",490
"Lucas County, Ohio","1,054"
"Madison County, Ohio",87
"Mahoning County, Ohio",582
"Marion County, Ohio",119
"Medina County, Ohio",115
"Meigs County, Ohio",10
"Mercer County, Ohio",19
"Miami County, Ohio",87
"Monroe County, Ohio",6
"Montgomery County, Ohio","1,596"
"Morgan County, Ohio",13
"Morrow County, Ohio",19
"Muskingum County, Ohio",74
"Noble County, Ohio",33
"Ottawa County, Ohio",19
"Paulding County, Ohio",11
"Perry County, Ohio",36
"Pickaway County, Ohio",148
"Pike County, Ohio",24
"Portage County, Ohio",115
"Preble County, Ohio",18
"Putnam County, Ohio",10
"Richland County, Ohio",174
"Ross County, Ohio",114
"Sandusky County, Ohio",54
"Scioto County, Ohio",69
"Seneca County, Ohio",25
"Shelby County, Ohio",31
"Stark County, Ohio",522
"Summit County, Ohio","1,044"
"Trumbull County, Ohio",257
"Tuscarawas County, Ohio",34
"Union County, Ohio",74
"Van Wert County, Ohio",12
"Vinton County, Ohio",5
"Warren County, Ohio",236
"Washington County, Ohio",52
"Wayne County, Ohio",71
"Williams County, Ohio",34
"Wood County, Ohio",92
"Wyandot County, Ohio",5
"Adair County, Oklahoma",15
"Alfalfa County, Oklahoma",22
"Atoka County, Oklahoma",15
"Beaver County, Oklahoma",0
"Beckham County, Oklahoma",43
"Blaine County, Oklahoma",22
"Bryan County, Oklahoma",63
"Caddo County, Oklahoma",37
"Canadian County, Oklahoma",181
"Carter County, Oklahoma",43
"Cherokee County, Oklahoma",39
"Choctaw County, Oklahoma",18
"Cimarron County, Oklahoma",0
"Cleveland County, Oklahoma",338
"Coal County, Oklahoma",Data suppressed
"Comanche County, Oklahoma",225
"Cotton County, Oklahoma",Data suppressed
"Craig County, Oklahoma",29
"Creek County, Oklahoma",79
"Custer County, Oklahoma",26
"Delaware County, Oklahoma",27
"Dewey County, Oklahoma",Data suppressed
"Ellis County, Oklahoma",0
"Garfield County, Oklahoma",52
"Garvin County, Oklahoma",20
"Grady County, Oklahoma",30
"Grant County, Oklahoma",Data suppressed
"Greer County, Oklahoma",12
"Harmon County, Oklahoma",Data suppressed
"Harper County, Oklahoma",Data suppressed
"Haskell County, Oklahoma",8
"Hughes County, Oklahoma",9
"Jackson County, Oklahoma",21
"Jefferson County, Oklahoma",Data suppressed
"Johnston County, Oklahoma",9
"Kay County, Oklahoma",44
"Kingfisher County, Oklahoma",14
"Kiowa County, Oklahoma",Data suppressed
"Latimer County, Oklahoma",9
"Le Flore County, Oklahoma",44
"Lincoln County, Oklahoma",36
"Logan County, Oklahoma",45
"Love County, Oklahoma",9
"Mcclain County, Oklahoma",36
"Mccurtain County, Oklahoma",28
"Mcintosh County, Oklahoma",33
"Major County, Oklahoma",Data suppressed
"Marshall County, Oklahoma",11
"Mayes County, Oklahoma",26
"Murray County, Oklahoma",8
"Muskogee County, Oklahoma",116
"Noble County, Oklahoma",17
"Nowata County, Oklahoma",12
"Okfuskee County, Oklahoma",24
"Oklahoma County, Oklahoma","2,649"
"Okmulgee County, Oklahoma",45
"Osage County, Oklahoma",72
"Ottawa County, Oklahoma",24
"Pawnee County, Oklahoma",12
"Payne County, Oklahoma",83
"Pittsburg County, Oklahoma",48
"Pontotoc County, Oklahoma",36
"Pottawatomie County, Oklahoma",93
"Pushmataha County, Oklahoma",5
"Roger Mills County, Oklahoma",Data suppressed
"Rogers County, Oklahoma",75
"Seminole County, Oklahoma",17
"Sequoyah County, Oklahoma",56
"Stephens County, Oklahoma",32
"Texas County, Oklahoma",16
"Tillman County, Oklahoma",Data suppressed
"Tulsa County, Oklahoma","1,896"
"Wagoner County, Oklahoma",48
"Washington County, Oklahoma",50
"Washita County, Oklahoma",6
"Woods County, Oklahoma",9
"Woodward County, Oklahoma",16
"Baker County, Oregon",15
"Benton County, Oregon",73
"Clackamas County, Oregon",630
"Clatsop County, Oregon",57
"Columbia County, Oregon",55
"Coos County, Oregon",77
"Crook County, Oregon",25
"Curry County, Oregon",16
"Deschutes County, Oregon",137
"Douglas County, Oregon",90
"Gilliam County, Oregon",Data suppressed
"Grant County, Oregon",Data suppressed
"Harney County, Oregon",7
"Hood River County, Oregon",20
"Jackson County, Oregon",318
"Jefferson County, Oregon",27
"Josephine County, Oregon",81
"Klamath County, Oregon",30
"Lake County, Oregon",5
"Lane County, Oregon",468
"Lincoln County, Oregon",57
"Linn County, Oregon",118
"Malheur County, Oregon",36
"Marion County, Oregon",495
"Morrow County, Oregon",11
"Multnomah County, Oregon","3,367"
"Polk County, Oregon",84
"Sherman County, Oregon",Data suppressed
"Tillamook County, Oregon",27
"Umatilla County, Oregon",77
"Union County, Oregon",16
"Wallowa County, Oregon",Data suppressed
"Wasco County, Oregon",30
"Washington County, Oregon",883
"Wheeler County, Oregon",Data suppressed
"Yamhill County, Oregon",99
"Adams County, Pennsylvania",194
"Allegheny County, Pennsylvania","3,136"
"Armstrong County, Pennsylvania",49
"Beaver County, Pennsylvania",149
"Bedford County, Pennsylvania",44
"Berks County, Pennsylvania","1,204"
"Blair County, Pennsylvania",115
"Bradford County, Pennsylvania",36
"Bucks County, Pennsylvania",954
"Butler County, Pennsylvania",96
"Cambria County, Pennsylvania",131
"Cameron County, Pennsylvania",Data suppressed
"Carbon County, Pennsylvania",166
"Centre County, Pennsylvania",234
"Chester County, Pennsylvania",556
"Clarion County, Pennsylvania",39
"Clearfield County, Pennsylvania",70
"Clinton County, Pennsylvania",35
"Columbia County, Pennsylvania",118
"Crawford County, Pennsylvania",99
"Cumberland County, Pennsylvania",371
"Dauphin County, Pennsylvania","1,126"
"Delaware County, Pennsylvania","1,546"
"Elk County, Pennsylvania",16
"Erie County, Pennsylvania",351
"Fayette County, Pennsylvania",128
"Forest County, Pennsylvania",10
"Franklin County, Pennsylvania",181
"Fulton County, Pennsylvania",11
"Greene County, Pennsylvania",29
"Huntingdon County, Pennsylvania",69
"Indiana County, Pennsylvania",54
"Jefferson County, Pennsylvania",Data suppressed
"Juniata County, Pennsylvania",20
"Lackawanna County, Pennsylvania",480
"Lancaster County, Pennsylvania",826
"Lawrence County, Pennsylvania",87
"Lebanon County, Pennsylvania",247
"Lehigh County, Pennsylvania","1,254"
"Luzerne County, Pennsylvania",525
"Lycoming County, Pennsylvania",223
"Mckean County, Pennsylvania",22
"Mercer County, Pennsylvania",84
"Mifflin County, Pennsylvania",29
"Monroe County, Pennsylvania",371
"Montgomery County, Pennsylvania",888
"Montour County, Pennsylvania",20
"Northampton County, Pennsylvania",209
"Northumberland County, Pennsylvania",106
"Perry County, Pennsylvania",19
"Philadelphia County, Pennsylvania","16,825"
"Pike County, Pennsylvania",131
"Potter County, Pennsylvania",10
"Schuylkill County, Pennsylvania",194
"Snyder County, Pennsylvania",26
"Somerset County, Pennsylvania",68
"Sullivan County, Pennsylvania",Data suppressed
"Susquehanna County, Pennsylvania",30
"Tioga County, Pennsylvania",24
"Union County, Pennsylvania",89
"Venango County, Pennsylvania",35
"Warren County, Pennsylvania",15
"Washington County, Pennsylvania",120
"Wayne County, Pennsylvania",33
"Westmoreland County, Pennsylvania",137
"Wyoming County, Pennsylvania",11
"York County, Pennsylvania",884
"Bristol County, Rhode Island",13
"Kent County, Rhode Island",60
"Newport County, Rhode Island",41
"Providence County, Rhode Island",584
"Washington County, Rhode Island",31
"Abbeville County, South Carolina",50
"Aiken County, South Carolina",487
"Allendale County, South Carolina",44
"Anderson County, South Carolina",379
"Bamberg County, South Carolina",91
"Barnwell County, South Carolina",107
"Beaufort County, South Carolina",375
"Berkeley County, South Carolina",607
"Calhoun County, South Carolina",42
"Charleston County, South Carolina","1,661"
"Cherokee County, South Carolina",114
"Chester County, South Carolina",87
"Chesterfield County, South Carolina",103
"Clarendon County, South Carolina",153
"Colleton County, South Carolina",155
"Darlington County, South Carolina",257
"Dillon County, South Carolina",142
"Dorchester County, South Carolina",466
"Edgefield County, South Carolina",136
"Fairfield County, South Carolina",102
"Florence County, South Carolina",808
"Georgetown County, South Carolina",221
"Greenville County, South Carolina","1,667"
"Greenwood County, South Carolina",254
"Hampton County, South Carolina",108
"Horry County, South Carolina","1,095"
"Jasper County, South Carolina",105
"Kershaw County, South Carolina",206
"Lancaster County, South Carolina",233
"Laurens County, South Carolina",195
"Lee County, South Carolina",117
"Lexington County, South Carolina",832
"Mccormick County, South Carolina",27
"Marion County, South Carolina",175
"Marlboro County, South Carolina",100
"Newberry County, South Carolina",119
"Oconee County, South Carolina",115
"Orangeburg County, South Carolina",482
"Pickens County, South Carolina",174
"Richland County, South Carolina","3,079"
"Saluda County, South Carolina",46
"Spartanburg County, South Carolina",859
"Sumter County, South Carolina",657
"Union County, South Carolina",78
"Williamsburg County, South Carolina",222
"York County, South Carolina",631
"Aurora County, South Dakota",Data suppressed
"Beadle County, South Dakota",8
"Bennett County, South Dakota",Data suppressed
"Bon Homme County, South Dakota",8
"Brookings County, South Dakota",18
"Brown County, South Dakota",27
"Brule County, South Dakota",Data suppressed
"Buffalo County, South Dakota",Data suppressed
"Butte County, South Dakota",9
"Campbell County, South Dakota",Data suppressed
"Charles Mix County, South Dakota",Data suppressed
"Clark County, South Dakota",Data suppressed
"Clay County, South Dakota",10
"Codington County, South Dakota",11
"Corson County, South Dakota",5
"Custer County, South Dakota",Data suppressed
"Davison County, South Dakota",11
"Day County, South Dakota",Data suppressed
"Deuel County, South Dakota",Data suppressed
"Dewey County, South Dakota",18
"Douglas County, South Dakota",0
"Edmunds County, South Dakota",0
"Fall River County, South Dakota",Data suppressed
"Faulk County, South Dakota",Data suppressed
"Grant County, South Dakota",Data suppressed
"Gregory County, South Dakota",0
"Haakon County, South Dakota",Data suppressed
"Hamlin County, South Dakota",Data suppressed
"Hand County, South Dakota",0
"Hanson County, South Dakota",0
"Harding County, South Dakota",0
"Hughes County, South Dakota",13
"Hutchinson County, South Dakota",Data suppressed
"Hyde County, South Dakota",0
"Jackson County, South Dakota",8
"Jerauld County, South Dakota",Data suppressed
"Jones County, South Dakota",Data suppressed
"Kingsbury County, South Dakota",Data suppressed
"Lake County, South Dakota",Data suppressed
"Lawrence County, South Dakota",15
"Lincoln County, South Dakota",36
"Lyman County, South Dakota",0
"Mccook County, South Dakota",Data suppressed
"Mcpherson County, South Dakota",0
"Marshall County, South Dakota",Data suppressed
"Meade County, South Dakota",57
"Mellette County, South Dakota",Data suppressed
"Miner County, South Dakota",Data suppressed
"Minnehaha County, South Dakota",314
"Moody County, South Dakota",Data suppressed
"Oglala Lakota County, South Dakota",18
"Pennington County, South Dakota",81
"Perkins County, South Dakota",0
"Potter County, South Dakota",0
"Roberts County, South Dakota",Data suppressed
"Sanborn County, South Dakota",0
"Spink County, South Dakota",Data suppressed
"Stanley County, South Dakota",0
"Sully County, South Dakota",0
"Todd County, South Dakota",5
"Tripp County, South Dakota",0
"Turner County, South Dakota",5
"Union County, South Dakota",Data suppressed
"Walworth County, South Dakota",Data suppressed
"Yankton County, South Dakota",17
"Ziebach County, South Dakota",Data suppressed
"Anderson County, Tennessee",85
"Bedford County, Tennessee",68
"Benton County, Tennessee",18
"Bledsoe County, Tennessee",34
"Blount County, Tennessee",145
"Bradley County, Tennessee",133
"Campbell County, Tennessee",27
"Cannon County, Tennessee",25
"Carroll County, Tennessee",30
"Carter County, Tennessee",46
"Cheatham County, Tennessee",71
"Chester County, Tennessee",12
"Claiborne County, Tennessee",17
"Clay County, Tennessee",Data suppressed
"Cocke County, Tennessee",52
"Coffee County, Tennessee",70
"Crockett County, Tennessee",10
"Cumberland County, Tennessee",52
"Davidson County, Tennessee","3,940"
"Decatur County, Tennessee",14
"Dekalb County, Tennessee",36
"Dickson County, Tennessee",74
"Dyer County, Tennessee",38
"Fayette County, Tennessee",86
"Fentress County, Tennessee",13
"Franklin County, Tennessee",32
"Gibson County, Tennessee",94
"Giles County, Tennessee",40
"Grainger County, Tennessee",18
"Greene County, Tennessee",61
"Grundy County, Tennessee",17
"Hamblen County, Tennessee",75
"Hamilton County, Tennessee","1,160"
"Hancock County, Tennessee",Data suppressed
"Hardeman County, Tennessee",47
"Hardin County, Tennessee",31
"Hawkins County, Tennessee",50
"Haywood County, Tennessee",94
"Henderson County, Tennessee",33
"Henry County, Tennessee",37
"Hickman County, Tennessee",34
"Houston County, Tennessee",Data suppressed
"Humphreys County, Tennessee",18
"Jackson County, Tennessee",12
"Jefferson County, Tennessee",61
"Johnson County, Tennessee",41
"Knox County, Tennessee","1,098"
"Lake County, Tennessee",44
"Lauderdale County, Tennessee",58
"Lawrence County, Tennessee",47
"Lewis County, Tennessee",8
"Lincoln County, Tennessee",43
"Loudon County, Tennessee",43
"Mcminn County, Tennessee",57
"Mcnairy County, Tennessee",23
"Macon County, Tennessee",17
"Madison County, Tennessee",273
"Marion County, Tennessee",25
"Marshall County, Tennessee",48
"Maury County, Tennessee",189
"Meigs County, Tennessee",12
"Monroe County, Tennessee",46
"Montgomery County, Tennessee",429
"Moore County, Tennessee",Data suppressed
"Morgan County, Tennessee",25
"Obion County, Tennessee",29
"Overton County, Tennessee",15
"Perry County, Tennessee",14
"Pickett County, Tennessee",Data suppressed
"Polk County, Tennessee",24
"Putnam County, Tennessee",118
"Rhea County, Tennessee",43
"Roane County, Tennessee",55
"Robertson County, Tennessee",125
"Rutherford County, Tennessee",727
"Scott County, Tennessee",5
"Sequatchie County, Tennessee",24
"Sevier County, Tennessee",148
"Shelby County, Tennessee","6,785"
"Smith County, Tennessee",22
"Stewart County, Tennessee",Data suppressed
"Sullivan County, Tennessee",181
"Sumner County, Tennessee",256
"Tipton County, Tennessee",91
"Trousdale County, Tennessee",32
"Unicoi County, Tennessee",19
"Union County, Tennessee",14
"Van Buren County, Tennessee",8
"Warren County, Tennessee",49
"Washington County, Tennessee",267
"Wayne County, Tennessee",19
"Weakley County, Tennessee",25
"White County, Tennessee",35
"Williamson County, Tennessee",190
"Wilson County, Tennessee",215
"Anderson County, Texas",288
"Andrews County, Texas",19
"Angelina County, Texas",193
"Aransas County, Texas",37
"Archer County, Texas",Data suppressed
"Armstrong County, Texas",Data suppressed
"Atascosa County, Texas",76
"Austin County, Texas",64
"Bailey County, Texas",5
"Bandera County, Texas",26
"Bastrop County, Texas",221
"Baylor County, Texas",Data suppressed
"Bee County, Texas",140
"Bell County, Texas",920
"Bexar County, Texas","7,127"
"Blanco County, Texas",8
"Borden County, Texas",16
"Bosque County, Texas",22
"Bowie County, Texas",276
"Brazoria County, Texas",971
"Brazos County, Texas",476
"Brewster County, Texas",9
"Briscoe County, Texas",Data suppressed
"Brooks County, Texas",10
"Brown County, Texas",41
"Burleson County, Texas",30
"Burnet County, Texas",64
"Caldwell County, Texas",111
"Calhoun County, Texas",23
"Callahan County, Texas",10
"Cameron County, Texas","1,051"
"Camp County, Texas",19
"Carson County, Texas",Data suppressed
"Cass County, Texas",50
"Castro County, Texas",5
"Chambers County, Texas",43
"Cherokee County, Texas",120
"Childress County, Texas",8
"Clay County, Texas",6
"Cochran County, Texas",Data suppressed
"Coke County, Texas",Data suppressed
"Coleman County, Texas",9
"Collin County, Texas","2,297"
"Collingsworth County, Texas",0
"Colorado County, Texas",56
"Comal County, Texas",260
"Comanche County, Texas",13
"Concho County, Texas",23
"Cooke County, Texas",38
"Coryell County, Texas",263
"Cottle County, Texas",Data suppressed
"Crane County, Texas",Data suppressed
"Crockett County, Texas",Data suppressed
"Crosby County, Texas",17
"Culberson County, Texas",Data suppressed
"Dallam County, Texas",7
"Dallas County, Texas","20,192"
"Dawson County, Texas",13
"Deaf Smith County, Texas",19
"Delta County, Texas",13
"Denton County, Texas","1,801"
"Dewitt County, Texas",7
"Dickens County, Texas",0
"Dimmit County, Texas",8
"Donley County, Texas",9
"Duval County, Texas",21
"Eastland County, Texas",13
"Ector County, Texas",312
"Edwards County, Texas",Data suppressed
"Ellis County, Texas",406
"El Paso County, Texas","2,655"
"Erath County, Texas",29
"Falls County, Texas",40
"Fannin County, Texas",83
"Fayette County, Texas",36
"Fisher County, Texas",Data suppressed
"Floyd County, Texas",5
"Foard County, Texas",Data suppressed
"Fort Bend County, Texas","1,938"
"Franklin County, Texas",14
"Freestone County, Texas",69
"Frio County, Texas",194
"Gaines County, Texas",8
"Galveston County, Texas","1,147"
"Garza County, Texas",52
"Gillespie County, Texas",25
"Glasscock County, Texas",Data suppressed
"Goliad County, Texas",12
"Gonzales County, Texas",30
"Gray County, Texas",16
"Grayson County, Texas",205
"Gregg County, Texas",536
"Grimes County, Texas",122
"Guadalupe County, Texas",211
"Hale County, Texas",38
"Hall County, Texas",Data suppressed
"Hamilton County, Texas",6
"Hansford County, Texas",Data suppressed
"Hardeman County, Texas",Data suppressed
"Hardin County, Texas",58
"Harris County, Texas","28,890"
"Harrison County, Texas",121
"Hartley County, Texas",Data suppressed
"Haskell County, Texas",15
"Hays County, Texas",436
"Hemphill County, Texas",Data suppressed
"Henderson County, Texas",145
"Hidalgo County, Texas","1,762"
"Hill County, Texas",56
"Hockley County, Texas",13
"Hood County, Texas",78
"Hopkins County, Texas",46
"Houston County, Texas",126
"Howard County, Texas",174
"Hudspeth County, Texas",12
"Hunt County, Texas",156
"Hutchinson County, Texas",18
"Irion County, Texas",Data suppressed
"Jack County, Texas",24
"Jackson County, Texas",10
"Jasper County, Texas",47
"Jeff Davis County, Texas",Data suppressed
"Jefferson County, Texas","1,307"
"Jim Hogg County, Texas",8
"Jim Wells County, Texas",35
"Johnson County, Texas",331
"Jones County, Texas",44
"Karnes County, Texas",83
"Kaufman County, Texas",427
"Kendall County, Texas",66
"Kenedy County, Texas",Data suppressed
"Kent County, Texas",0
"Kerr County, Texas",64
"Kimble County, Texas",Data suppressed
"King County, Texas",0
"Kinney County, Texas",11
"Kleberg County, Texas",33
"Knox County, Texas",Data suppressed
"Lamar County, Texas",79
"Lamb County, Texas",29
"Lampasas County, Texas",26
"La Salle County, Texas",21
"Lavaca County, Texas",21
"Lee County, Texas",27
"Leon County, Texas",31
"Liberty County, Texas",301
"Limestone County, Texas",49
"Lipscomb County, Texas",0
"Live Oak County, Texas",14
"Llano County, Texas",40
"Loving County, Texas",Data suppressed
"Lubbock County, Texas",594
"Lynn County, Texas",Data suppressed
"Mcculloch County, Texas",9
"Mclennan County, Texas",558
"Mcmullen County, Texas",0
"Madison County, Texas",53
"Marion County, Texas",23
"Martin County, Texas",Data suppressed
"Mason County, Texas",Data suppressed
"Matagorda County, Texas",86
"Maverick County, Texas",100
"Medina County, Texas",66
"Menard County, Texas",Data suppressed
"Midland County, Texas",247
"Milam County, Texas",45
"Mills County, Texas",Data suppressed
"Mitchell County, Texas",7
"Montague County, Texas",14
"Montgomery County, Texas","1,152"
"Moore County, Texas",26
"Morris County, Texas",24
"Motley County, Texas",0
"Nacogdoches County, Texas",114
"Navarro County, Texas",100
"Newton County, Texas",10
"Nolan County, Texas",23
"Nueces County, Texas",691
"Ochiltree County, Texas",7
"Oldham County, Texas",0
"Orange County, Texas",159
"Palo Pinto County, Texas",32
"Panola County, Texas",38
"Parker County, Texas",162
"Parmer County, Texas",10
"Pecos County, Texas",17
"Polk County, Texas",214
"Potter County, Texas",329
"Presidio County, Texas",9
"Rains County, Texas",14
"Randall County, Texas",157
"Reagan County, Texas",Data suppressed
"Real County, Texas",Data suppressed
"Red River County, Texas",21
"Reeves County, Texas",120
"Refugio County, Texas",Data suppressed
"Roberts County, Texas",0
"Robertson County, Texas",24
"Rockwall County, Texas",191
